,index,Date,Time,electric consumption,timestamp
0,210432,2013-01-01,00:00:00,17.0550003051758,2013-01-01 00:00:00
1,210433,2013-01-01,00:15:00,17.2425003051758,2013-01-01 00:15:00
2,210434,2013-01-01,00:30:00,17.0399990081787,2013-01-01 00:30:00
3,210435,2013-01-01,00:45:00,17.0375003814697,2013-01-01 00:45:00
4,210436,2013-01-01,01:00:00,17.1275005340576,2013-01-01 01:00:00
5,210437,2013-01-01,01:15:00,17.4449996948242,2013-01-01 01:15:00
6,210438,2013-01-01,01:30:00,17.1424999237061,2013-01-01 01:30:00
7,210439,2013-01-01,01:45:00,17.2525005340576,2013-01-01 01:45:00
8,210440,2013-01-01,02:00:00,17.1199989318848,2013-01-01 02:00:00
9,210441,2013-01-01,02:15:00,17.1875,2013-01-01 02:15:00
10,210442,2013-01-01,02:30:00,17.4499988555908,2013-01-01 02:30:00
11,210443,2013-01-01,02:45:00,17.3950004577637,2013-01-01 02:45:00
12,210444,2013-01-01,03:00:00,17.3449993133545,2013-01-01 03:00:00
13,210445,2013-01-01,03:15:00,17.2250003814697,2013-01-01 03:15:00
14,210446,2013-01-01,03:30:00,17.2099990844727,2013-01-01 03:30:00
15,210447,2013-01-01,03:45:00,17.2525005340576,2013-01-01 03:45:00
16,210448,2013-01-01,04:00:00,17.3024997711182,2013-01-01 04:00:00
17,210449,2013-01-01,04:15:00,17.3374996185303,2013-01-01 04:15:00
18,210450,2013-01-01,04:30:00,17.2199993133545,2013-01-01 04:30:00
19,210451,2013-01-01,04:45:00,17.5224990844727,2013-01-01 04:45:00
20,210452,2013-01-01,05:00:00,17.0650005340576,2013-01-01 05:00:00
21,210453,2013-01-01,05:15:00,17.2325000762939,2013-01-01 05:15:00
22,210454,2013-01-01,05:30:00,17.1175003051758,2013-01-01 05:30:00
23,210455,2013-01-01,05:45:00,17.2049999237061,2013-01-01 05:45:00
24,210456,2013-01-01,06:00:00,17.1949996948242,2013-01-01 06:00:00
25,210457,2013-01-01,06:15:00,17.2649993896484,2013-01-01 06:15:00
26,210458,2013-01-01,06:30:00,17.125,2013-01-01 06:30:00
27,210459,2013-01-01,06:45:00,17.3174991607666,2013-01-01 06:45:00
28,210460,2013-01-01,07:00:00,17.1149997711182,2013-01-01 07:00:00
29,210461,2013-01-01,07:15:00,16.9925003051758,2013-01-01 07:15:00
30,210462,2013-01-01,07:30:00,17.0550003051758,2013-01-01 07:30:00
31,210463,2013-01-01,07:45:00,17.0874996185303,2013-01-01 07:45:00
32,210464,2013-01-01,08:00:00,17.2875003814697,2013-01-01 08:00:00
33,210465,2013-01-01,08:15:00,17.2875003814697,2013-01-01 08:15:00
34,210466,2013-01-01,08:30:00,17.3724994659424,2013-01-01 08:30:00
35,210467,2013-01-01,08:45:00,17.2999992370605,2013-01-01 08:45:00
36,210468,2013-01-01,09:00:00,16.9750003814697,2013-01-01 09:00:00
37,210469,2013-01-01,09:15:00,16.9449996948242,2013-01-01 09:15:00
38,210470,2013-01-01,09:30:00,16.7999992370605,2013-01-01 09:30:00
39,210471,2013-01-01,09:45:00,16.8624992370605,2013-01-01 09:45:00
40,210472,2013-01-01,10:00:00,16.4200000762939,2013-01-01 10:00:00
41,210473,2013-01-01,10:15:00,16.4424991607666,2013-01-01 10:15:00
42,210474,2013-01-01,10:30:00,16.3549995422363,2013-01-01 10:30:00
43,210475,2013-01-01,10:45:00,16.5674991607666,2013-01-01 10:45:00
44,210476,2013-01-01,11:00:00,16.2399997711182,2013-01-01 11:00:00
45,210477,2013-01-01,11:15:00,16.5124988555908,2013-01-01 11:15:00
46,210478,2013-01-01,11:30:00,16.6000003814697,2013-01-01 11:30:00
47,210479,2013-01-01,11:45:00,16.5674991607666,2013-01-01 11:45:00
48,210480,2013-01-01,12:00:00,16.4249992370605,2013-01-01 12:00:00
49,210481,2013-01-01,12:15:00,16.3775005340576,2013-01-01 12:15:00
50,210482,2013-01-01,12:30:00,16.4025001525879,2013-01-01 12:30:00
51,210483,2013-01-01,12:45:00,16.6324996948242,2013-01-01 12:45:00
52,210484,2013-01-01,13:00:00,16.3524990081787,2013-01-01 13:00:00
53,210485,2013-01-01,13:15:00,16.3724994659424,2013-01-01 13:15:00
54,210486,2013-01-01,13:30:00,16.2174987792969,2013-01-01 13:30:00
55,210487,2013-01-01,13:45:00,16.3624992370605,2013-01-01 13:45:00
56,210488,2013-01-01,14:00:00,16.875,2013-01-01 14:00:00
57,210489,2013-01-01,14:15:00,16.6424999237061,2013-01-01 14:15:00
58,210490,2013-01-01,14:30:00,16.6099987030029,2013-01-01 14:30:00
59,210491,2013-01-01,14:45:00,16.6700000762939,2013-01-01 14:45:00
60,210492,2013-01-01,15:00:00,16.4475002288818,2013-01-01 15:00:00
61,210493,2013-01-01,15:15:00,16.4549999237061,2013-01-01 15:15:00
62,210494,2013-01-01,15:30:00,16.5074996948242,2013-01-01 15:30:00
63,210495,2013-01-01,15:45:00,16.5524997711182,2013-01-01 15:45:00
64,210496,2013-01-01,16:00:00,16.625,2013-01-01 16:00:00
65,210497,2013-01-01,16:15:00,16.7250003814697,2013-01-01 16:15:00
66,210498,2013-01-01,16:30:00,16.8400001525879,2013-01-01 16:30:00
67,210499,2013-01-01,16:45:00,16.9650001525879,2013-01-01 16:45:00
68,210500,2013-01-01,17:00:00,17.2425003051758,2013-01-01 17:00:00
69,210501,2013-01-01,17:15:00,16.9349994659424,2013-01-01 17:15:00
70,210502,2013-01-01,17:30:00,17.1649990081787,2013-01-01 17:30:00
71,210503,2013-01-01,17:45:00,17.4049987792969,2013-01-01 17:45:00
72,210504,2013-01-01,18:00:00,17.1450004577637,2013-01-01 18:00:00
73,210505,2013-01-01,18:15:00,17.1350002288818,2013-01-01 18:15:00
74,210506,2013-01-01,18:30:00,17.1149997711182,2013-01-01 18:30:00
75,210507,2013-01-01,18:45:00,17.4324989318848,2013-01-01 18:45:00
76,210508,2013-01-01,19:00:00,17.5074996948242,2013-01-01 19:00:00
77,210509,2013-01-01,19:15:00,17.1149997711182,2013-01-01 19:15:00
78,210510,2013-01-01,19:30:00,17.1224994659424,2013-01-01 19:30:00
79,210511,2013-01-01,19:45:00,16.8199996948242,2013-01-01 19:45:00
80,210512,2013-01-01,20:00:00,17.0774993896484,2013-01-01 20:00:00
81,210513,2013-01-01,20:15:00,17.0049991607666,2013-01-01 20:15:00
82,210514,2013-01-01,20:30:00,17.1399993896484,2013-01-01 20:30:00
83,210515,2013-01-01,20:45:00,17.0375003814697,2013-01-01 20:45:00
84,210516,2013-01-01,21:00:00,16.9599990844727,2013-01-01 21:00:00
85,210517,2013-01-01,21:15:00,17.2075004577637,2013-01-01 21:15:00
86,210518,2013-01-01,21:30:00,16.9549999237061,2013-01-01 21:30:00
87,210519,2013-01-01,21:45:00,16.9774990081787,2013-01-01 21:45:00
88,210520,2013-01-01,22:00:00,16.8599987030029,2013-01-01 22:00:00
89,210521,2013-01-01,22:15:00,16.8724994659424,2013-01-01 22:15:00
90,210522,2013-01-01,22:30:00,16.8624992370605,2013-01-01 22:30:00
91,210523,2013-01-01,22:45:00,16.9750003814697,2013-01-01 22:45:00
92,210524,2013-01-01,23:00:00,16.9049987792969,2013-01-01 23:00:00
93,210525,2013-01-01,23:15:00,16.6199989318848,2013-01-01 23:15:00
94,210526,2013-01-01,23:30:00,16.8024997711182,2013-01-01 23:30:00
95,210527,2013-01-01,23:45:00,16.9750003814697,2013-01-01 23:45:00
96,210528,2013-01-02,00:00:00,16.7624988555908,2013-01-02 00:00:00
97,210529,2013-01-02,00:15:00,16.5874996185303,2013-01-02 00:15:00
98,210530,2013-01-02,00:30:00,16.7399997711182,2013-01-02 00:30:00
99,210531,2013-01-02,00:45:00,16.8699989318848,2013-01-02 00:45:00
100,210532,2013-01-02,01:00:00,16.8024997711182,2013-01-02 01:00:00
101,210533,2013-01-02,01:15:00,16.8575000762939,2013-01-02 01:15:00
102,210534,2013-01-02,01:30:00,16.6975002288818,2013-01-02 01:30:00
103,210535,2013-01-02,01:45:00,16.6800003051758,2013-01-02 01:45:00
104,210536,2013-01-02,02:00:00,16.9750003814697,2013-01-02 02:00:00
105,210537,2013-01-02,02:15:00,16.8575000762939,2013-01-02 02:15:00
106,210538,2013-01-02,02:30:00,16.8624992370605,2013-01-02 02:30:00
107,210539,2013-01-02,02:45:00,16.8150005340576,2013-01-02 02:45:00
108,210540,2013-01-02,03:00:00,16.8374996185303,2013-01-02 03:00:00
109,210541,2013-01-02,03:15:00,16.9549999237061,2013-01-02 03:15:00
110,210542,2013-01-02,03:30:00,16.9125003814697,2013-01-02 03:30:00
111,210543,2013-01-02,03:45:00,16.7600002288818,2013-01-02 03:45:00
112,210544,2013-01-02,04:00:00,16.8400001525879,2013-01-02 04:00:00
113,210545,2013-01-02,04:15:00,16.9200000762939,2013-01-02 04:15:00
114,210546,2013-01-02,04:30:00,16.9475002288818,2013-01-02 04:30:00
115,210547,2013-01-02,04:45:00,16.9424991607666,2013-01-02 04:45:00
116,210548,2013-01-02,05:00:00,16.6900005340576,2013-01-02 05:00:00
117,210549,2013-01-02,05:15:00,16.5699996948242,2013-01-02 05:15:00
118,210550,2013-01-02,05:30:00,16.9049987792969,2013-01-02 05:30:00
119,210551,2013-01-02,05:45:00,17.7624988555908,2013-01-02 05:45:00
120,210552,2013-01-02,06:00:00,18.1549987792969,2013-01-02 06:00:00
121,210553,2013-01-02,06:15:00,17.8850002288818,2013-01-02 06:15:00
122,210554,2013-01-02,06:30:00,17.7250003814697,2013-01-02 06:30:00
123,210555,2013-01-02,06:45:00,18.1299991607666,2013-01-02 06:45:00
124,210556,2013-01-02,07:00:00,19.502498626709,2013-01-02 07:00:00
125,210557,2013-01-02,07:15:00,20.4750003814697,2013-01-02 07:15:00
126,210558,2013-01-02,07:30:00,21.0550003051758,2013-01-02 07:30:00
127,210559,2013-01-02,07:45:00,21.2425003051758,2013-01-02 07:45:00
128,210560,2013-01-02,08:00:00,20.9174995422363,2013-01-02 08:00:00
129,210561,2013-01-02,08:15:00,20.7274990081787,2013-01-02 08:15:00
130,210562,2013-01-02,08:30:00,20.3624992370605,2013-01-02 08:30:00
131,210563,2013-01-02,08:45:00,19.7724990844727,2013-01-02 08:45:00
132,210564,2013-01-02,09:00:00,19.5924987792969,2013-01-02 09:00:00
133,210565,2013-01-02,09:15:00,19.2950000762939,2013-01-02 09:15:00
134,210566,2013-01-02,09:30:00,19.5074996948242,2013-01-02 09:30:00
135,210567,2013-01-02,09:45:00,19.7049999237061,2013-01-02 09:45:00
136,210568,2013-01-02,10:00:00,20.7849998474121,2013-01-02 10:00:00
137,210569,2013-01-02,10:15:00,18.0174999237061,2013-01-02 10:15:00
138,210570,2013-01-02,10:30:00,17.4174995422363,2013-01-02 10:30:00
139,210571,2013-01-02,10:45:00,17.7049999237061,2013-01-02 10:45:00
140,210572,2013-01-02,11:00:00,18.2824993133545,2013-01-02 11:00:00
141,210573,2013-01-02,11:15:00,18.2174987792969,2013-01-02 11:15:00
142,210574,2013-01-02,11:30:00,17.4475002288818,2013-01-02 11:30:00
143,210575,2013-01-02,11:45:00,17.2250003814697,2013-01-02 11:45:00
144,210576,2013-01-02,12:00:00,16.3199996948242,2013-01-02 12:00:00
145,210577,2013-01-02,12:15:00,16.7924995422363,2013-01-02 12:15:00
146,210578,2013-01-02,12:30:00,16.9750003814697,2013-01-02 12:30:00
147,210579,2013-01-02,12:45:00,17.2674999237061,2013-01-02 12:45:00
148,210580,2013-01-02,13:00:00,18.3199996948242,2013-01-02 13:00:00
149,210581,2013-01-02,13:15:00,17.1124992370605,2013-01-02 13:15:00
150,210582,2013-01-02,13:30:00,15.9524993896484,2013-01-02 13:30:00
151,210583,2013-01-02,13:45:00,16.4624996185303,2013-01-02 13:45:00
152,210584,2013-01-02,14:00:00,15.6849994659424,2013-01-02 14:00:00
153,210585,2013-01-02,14:15:00,15.7699995040894,2013-01-02 14:15:00
154,210586,2013-01-02,14:30:00,16.3524990081787,2013-01-02 14:30:00
155,210587,2013-01-02,14:45:00,16.0749988555908,2013-01-02 14:45:00
156,210588,2013-01-02,15:00:00,16.1350002288818,2013-01-02 15:00:00
157,210589,2013-01-02,15:15:00,15.8599996566772,2013-01-02 15:15:00
158,210590,2013-01-02,15:30:00,16.3974990844727,2013-01-02 15:30:00
159,210591,2013-01-02,15:45:00,16.8374996185303,2013-01-02 15:45:00
160,210592,2013-01-02,16:00:00,19.3449993133545,2013-01-02 16:00:00
161,210593,2013-01-02,16:15:00,17.7224998474121,2013-01-02 16:15:00
162,210594,2013-01-02,16:30:00,18.0349998474121,2013-01-02 16:30:00
163,210595,2013-01-02,16:45:00,18.1625003814697,2013-01-02 16:45:00
164,210596,2013-01-02,17:00:00,18.9849987030029,2013-01-02 17:00:00
165,210597,2013-01-02,17:15:00,18.7174987792969,2013-01-02 17:15:00
166,210598,2013-01-02,17:30:00,18.4575004577637,2013-01-02 17:30:00
167,210599,2013-01-02,17:45:00,18.5174999237061,2013-01-02 17:45:00
168,210600,2013-01-02,18:00:00,18.3775005340576,2013-01-02 18:00:00
169,210601,2013-01-02,18:15:00,18.1774997711182,2013-01-02 18:15:00
170,210602,2013-01-02,18:30:00,18.2525005340576,2013-01-02 18:30:00
171,210603,2013-01-02,18:45:00,18.2024993896484,2013-01-02 18:45:00
172,210604,2013-01-02,19:00:00,18.3824996948242,2013-01-02 19:00:00
173,210605,2013-01-02,19:15:00,18.3274993896484,2013-01-02 19:15:00
174,210606,2013-01-02,19:30:00,18.3199996948242,2013-01-02 19:30:00
175,210607,2013-01-02,19:45:00,18.4874992370605,2013-01-02 19:45:00
176,210608,2013-01-02,20:00:00,18.6625003814697,2013-01-02 20:00:00
177,210609,2013-01-02,20:15:00,18.2474994659424,2013-01-02 20:15:00
178,210610,2013-01-02,20:30:00,18.4674987792969,2013-01-02 20:30:00
179,210611,2013-01-02,20:45:00,18.4099998474121,2013-01-02 20:45:00
180,210612,2013-01-02,21:00:00,18.2199993133545,2013-01-02 21:00:00
181,210613,2013-01-02,21:15:00,18.2274990081787,2013-01-02 21:15:00
182,210614,2013-01-02,21:30:00,18.1324996948242,2013-01-02 21:30:00
183,210615,2013-01-02,21:45:00,18.2549991607666,2013-01-02 21:45:00
184,210616,2013-01-02,22:00:00,18.2749996185303,2013-01-02 22:00:00
185,210617,2013-01-02,22:15:00,18.3074989318848,2013-01-02 22:15:00
186,210618,2013-01-02,22:30:00,18.1800003051758,2013-01-02 22:30:00
187,210619,2013-01-02,22:45:00,18.2349987030029,2013-01-02 22:45:00
188,210620,2013-01-02,23:00:00,18.1875,2013-01-02 23:00:00
189,210621,2013-01-02,23:15:00,18.4200000762939,2013-01-02 23:15:00
190,210622,2013-01-02,23:30:00,18.1299991607666,2013-01-02 23:30:00
191,210623,2013-01-02,23:45:00,18.2099990844727,2013-01-02 23:45:00
192,210624,2013-01-03,00:00:00,18.4025001525879,2013-01-03 00:00:00
193,210625,2013-01-03,00:15:00,18.2124996185303,2013-01-03 00:15:00
194,210626,2013-01-03,00:30:00,18.1199989318848,2013-01-03 00:30:00
195,210627,2013-01-03,00:45:00,18.2349987030029,2013-01-03 00:45:00
196,210628,2013-01-03,01:00:00,18.2749996185303,2013-01-03 01:00:00
197,210629,2013-01-03,01:15:00,18.1175003051758,2013-01-03 01:15:00
198,210630,2013-01-03,01:30:00,18.2649993896484,2013-01-03 01:30:00
199,210631,2013-01-03,01:45:00,18.4125003814697,2013-01-03 01:45:00
200,210632,2013-01-03,02:00:00,18.4049987792969,2013-01-03 02:00:00
201,210633,2013-01-03,02:15:00,18.3400001525879,2013-01-03 02:15:00
202,210634,2013-01-03,02:30:00,18.3799991607666,2013-01-03 02:30:00
203,210635,2013-01-03,02:45:00,18.2924995422363,2013-01-03 02:45:00
204,210636,2013-01-03,03:00:00,18.4174995422363,2013-01-03 03:00:00
205,210637,2013-01-03,03:15:00,18.4375,2013-01-03 03:15:00
206,210638,2013-01-03,03:30:00,18.5149993896484,2013-01-03 03:30:00
207,210639,2013-01-03,03:45:00,18.3974990844727,2013-01-03 03:45:00
208,210640,2013-01-03,04:00:00,18.3325004577637,2013-01-03 04:00:00
209,210641,2013-01-03,04:15:00,18.2299995422363,2013-01-03 04:15:00
210,210642,2013-01-03,04:30:00,18.4650001525879,2013-01-03 04:30:00
211,210643,2013-01-03,04:45:00,18.6424999237061,2013-01-03 04:45:00
212,210644,2013-01-03,05:00:00,18.2899990081787,2013-01-03 05:00:00
213,210645,2013-01-03,05:15:00,18.4349994659424,2013-01-03 05:15:00
214,210646,2013-01-03,05:30:00,18.3624992370605,2013-01-03 05:30:00
215,210647,2013-01-03,05:45:00,17.9799995422363,2013-01-03 05:45:00
216,210648,2013-01-03,06:00:00,18.0774993896484,2013-01-03 06:00:00
217,210649,2013-01-03,06:15:00,18.1574993133545,2013-01-03 06:15:00
218,210650,2013-01-03,06:30:00,17.7924995422363,2013-01-03 06:30:00
219,210651,2013-01-03,06:45:00,18.5699996948242,2013-01-03 06:45:00
220,210652,2013-01-03,07:00:00,18.7174987792969,2013-01-03 07:00:00
221,210653,2013-01-03,07:15:00,22.4424991607666,2013-01-03 07:15:00
222,210654,2013-01-03,07:30:00,21.4774990081787,2013-01-03 07:30:00
223,210655,2013-01-03,07:45:00,21.4099998474121,2013-01-03 07:45:00
224,210656,2013-01-03,08:00:00,21.2174987792969,2013-01-03 08:00:00
225,210657,2013-01-03,08:15:00,21.5725002288818,2013-01-03 08:15:00
226,210658,2013-01-03,08:30:00,20.9375,2013-01-03 08:30:00
227,210659,2013-01-03,08:45:00,20.4925003051758,2013-01-03 08:45:00
228,210660,2013-01-03,09:00:00,20.4499988555908,2013-01-03 09:00:00
229,210661,2013-01-03,09:15:00,20.5499992370605,2013-01-03 09:15:00
230,210662,2013-01-03,09:30:00,20.2374992370605,2013-01-03 09:30:00
231,210663,2013-01-03,09:45:00,19.5874996185303,2013-01-03 09:45:00
232,210664,2013-01-03,10:00:00,22.689998626709,2013-01-03 10:00:00
233,210665,2013-01-03,10:15:00,20.2150001525879,2013-01-03 10:15:00
234,210666,2013-01-03,10:30:00,19.7899990081787,2013-01-03 10:30:00
235,210667,2013-01-03,10:45:00,19.5625,2013-01-03 10:45:00
236,210668,2013-01-03,11:00:00,19.6000003814697,2013-01-03 11:00:00
237,210669,2013-01-03,11:15:00,19.6399993896484,2013-01-03 11:15:00
238,210670,2013-01-03,11:30:00,18.5650005340576,2013-01-03 11:30:00
239,210671,2013-01-03,11:45:00,17.9849987030029,2013-01-03 11:45:00
240,210672,2013-01-03,12:00:00,18.0450000762939,2013-01-03 12:00:00
241,210673,2013-01-03,12:15:00,19.4674987792969,2013-01-03 12:15:00
242,210674,2013-01-03,12:30:00,19.6774997711182,2013-01-03 12:30:00
243,210675,2013-01-03,12:45:00,20.7099990844727,2013-01-03 12:45:00
244,210676,2013-01-03,13:00:00,22.2875003814697,2013-01-03 13:00:00
245,210677,2013-01-03,13:15:00,18.4099998474121,2013-01-03 13:15:00
246,210678,2013-01-03,13:30:00,18.8799991607666,2013-01-03 13:30:00
247,210679,2013-01-03,13:45:00,18.7449989318848,2013-01-03 13:45:00
248,210680,2013-01-03,14:00:00,17.8950004577637,2013-01-03 14:00:00
249,210681,2013-01-03,14:15:00,17.3099994659424,2013-01-03 14:15:00
250,210682,2013-01-03,14:30:00,16.5799999237061,2013-01-03 14:30:00
251,210683,2013-01-03,14:45:00,15.1574993133545,2013-01-03 14:45:00
252,210684,2013-01-03,15:00:00,15.5599994659424,2013-01-03 15:00:00
253,210685,2013-01-03,15:15:00,15.6574993133545,2013-01-03 15:15:00
254,210686,2013-01-03,15:30:00,15.8699998855591,2013-01-03 15:30:00
255,210687,2013-01-03,15:45:00,15.3074998855591,2013-01-03 15:45:00
256,210688,2013-01-03,16:00:00,16.9125003814697,2013-01-03 16:00:00
257,210689,2013-01-03,16:15:00,16.8824996948242,2013-01-03 16:15:00
258,210690,2013-01-03,16:30:00,16.2474994659424,2013-01-03 16:30:00
259,210691,2013-01-03,16:45:00,16.5725002288818,2013-01-03 16:45:00
260,210692,2013-01-03,17:00:00,16.2250003814697,2013-01-03 17:00:00
261,210693,2013-01-03,17:15:00,16.7150001525879,2013-01-03 17:15:00
262,210694,2013-01-03,17:30:00,16.5949993133545,2013-01-03 17:30:00
263,210695,2013-01-03,17:45:00,17.2124996185303,2013-01-03 17:45:00
264,210696,2013-01-03,18:00:00,17.5474987030029,2013-01-03 18:00:00
265,210697,2013-01-03,18:15:00,17.2349987030029,2013-01-03 18:15:00
266,210698,2013-01-03,18:30:00,16.7449989318848,2013-01-03 18:30:00
267,210699,2013-01-03,18:45:00,16.6149997711182,2013-01-03 18:45:00
268,210700,2013-01-03,19:00:00,16.6599998474121,2013-01-03 19:00:00
269,210701,2013-01-03,19:15:00,16.4974994659424,2013-01-03 19:15:00
270,210702,2013-01-03,19:30:00,16.5699996948242,2013-01-03 19:30:00
271,210703,2013-01-03,19:45:00,16.4174995422363,2013-01-03 19:45:00
272,210704,2013-01-03,20:00:00,16.3999996185303,2013-01-03 20:00:00
273,210705,2013-01-03,20:15:00,16.5874996185303,2013-01-03 20:15:00
274,210706,2013-01-03,20:30:00,16.5275001525879,2013-01-03 20:30:00
275,210707,2013-01-03,20:45:00,16.5599994659424,2013-01-03 20:45:00
276,210708,2013-01-03,21:00:00,16.7624988555908,2013-01-03 21:00:00
277,210709,2013-01-03,21:15:00,16.7449989318848,2013-01-03 21:15:00
278,210710,2013-01-03,21:30:00,16.8349990844727,2013-01-03 21:30:00
279,210711,2013-01-03,21:45:00,16.6949996948242,2013-01-03 21:45:00
280,210712,2013-01-03,22:00:00,16.9424991607666,2013-01-03 22:00:00
281,210713,2013-01-03,22:15:00,16.7624988555908,2013-01-03 22:15:00
282,210714,2013-01-03,22:30:00,16.6599998474121,2013-01-03 22:30:00
283,210715,2013-01-03,22:45:00,16.6374988555908,2013-01-03 22:45:00
284,210716,2013-01-03,23:00:00,16.5174999237061,2013-01-03 23:00:00
285,210717,2013-01-03,23:15:00,16.3775005340576,2013-01-03 23:15:00
286,210718,2013-01-03,23:30:00,16.4025001525879,2013-01-03 23:30:00
287,210719,2013-01-03,23:45:00,16.3299999237061,2013-01-03 23:45:00
288,210720,2013-01-04,00:00:00,16.3624992370605,2013-01-04 00:00:00
289,210721,2013-01-04,00:15:00,16.4575004577637,2013-01-04 00:15:00
290,210722,2013-01-04,00:30:00,16.5074996948242,2013-01-04 00:30:00
291,210723,2013-01-04,00:45:00,16.4674987792969,2013-01-04 00:45:00
292,210724,2013-01-04,01:00:00,16.5174999237061,2013-01-04 01:00:00
293,210725,2013-01-04,01:15:00,16.2899990081787,2013-01-04 01:15:00
294,210726,2013-01-04,01:30:00,16.3699989318848,2013-01-04 01:30:00
295,210727,2013-01-04,01:45:00,16.4449996948242,2013-01-04 01:45:00
296,210728,2013-01-04,02:00:00,16.4549999237061,2013-01-04 02:00:00
297,210729,2013-01-04,02:15:00,16.5725002288818,2013-01-04 02:15:00
298,210730,2013-01-04,02:30:00,16.5324993133545,2013-01-04 02:30:00
299,210731,2013-01-04,02:45:00,16.6999988555908,2013-01-04 02:45:00
300,210732,2013-01-04,03:00:00,16.6149997711182,2013-01-04 03:00:00
301,210733,2013-01-04,03:15:00,16.4825000762939,2013-01-04 03:15:00
302,210734,2013-01-04,03:30:00,16.5,2013-01-04 03:30:00
303,210735,2013-01-04,03:45:00,16.4549999237061,2013-01-04 03:45:00
304,210736,2013-01-04,04:00:00,16.5100002288818,2013-01-04 04:00:00
305,210737,2013-01-04,04:15:00,16.6499996185303,2013-01-04 04:15:00
306,210738,2013-01-04,04:30:00,16.5874996185303,2013-01-04 04:30:00
307,210739,2013-01-04,04:45:00,16.5399990081787,2013-01-04 04:45:00
308,210740,2013-01-04,05:00:00,16.7049999237061,2013-01-04 05:00:00
309,210741,2013-01-04,05:15:00,16.6724987030029,2013-01-04 05:15:00
310,210742,2013-01-04,05:30:00,16.6849994659424,2013-01-04 05:30:00
311,210743,2013-01-04,05:45:00,16.6849994659424,2013-01-04 05:45:00
312,210744,2013-01-04,06:00:00,16.5200004577637,2013-01-04 06:00:00
313,210745,2013-01-04,06:15:00,17.0874996185303,2013-01-04 06:15:00
314,210746,2013-01-04,06:30:00,17.0625,2013-01-04 06:30:00
315,210747,2013-01-04,06:45:00,17.6474990844727,2013-01-04 06:45:00
316,210748,2013-01-04,07:00:00,18.1900005340576,2013-01-04 07:00:00
317,210749,2013-01-04,07:15:00,24.4849987030029,2013-01-04 07:15:00
318,210750,2013-01-04,07:30:00,23.5725002288818,2013-01-04 07:30:00
319,210751,2013-01-04,07:45:00,23.1875,2013-01-04 07:45:00
320,210752,2013-01-04,08:00:00,22.9925003051758,2013-01-04 08:00:00
321,210753,2013-01-04,08:15:00,21.6625003814697,2013-01-04 08:15:00
322,210754,2013-01-04,08:30:00,21.9300003051758,2013-01-04 08:30:00
323,210755,2013-01-04,08:45:00,22.5924987792969,2013-01-04 08:45:00
324,210756,2013-01-04,09:00:00,23.0149993896484,2013-01-04 09:00:00
325,210757,2013-01-04,09:15:00,23.5324993133545,2013-01-04 09:15:00
326,210758,2013-01-04,09:30:00,22.5149993896484,2013-01-04 09:30:00
327,210759,2013-01-04,09:45:00,22.2199993133545,2013-01-04 09:45:00
328,210760,2013-01-04,10:00:00,22.3724994659424,2013-01-04 10:00:00
329,210761,2013-01-04,10:15:00,22.2399997711182,2013-01-04 10:15:00
330,210762,2013-01-04,10:30:00,23.8225002288818,2013-01-04 10:30:00
331,210763,2013-01-04,10:45:00,21.2775001525879,2013-01-04 10:45:00
332,210764,2013-01-04,11:00:00,20.7700004577637,2013-01-04 11:00:00
333,210765,2013-01-04,11:15:00,20.9475002288818,2013-01-04 11:15:00
334,210766,2013-01-04,11:30:00,21.3349990844727,2013-01-04 11:30:00
335,210767,2013-01-04,11:45:00,21.1525001525879,2013-01-04 11:45:00
336,210768,2013-01-04,12:00:00,21.4449996948242,2013-01-04 12:00:00
337,210769,2013-01-04,12:15:00,19.9125003814697,2013-01-04 12:15:00
338,210770,2013-01-04,12:30:00,21.9925003051758,2013-01-04 12:30:00
339,210771,2013-01-04,12:45:00,21.4674987792969,2013-01-04 12:45:00
340,210772,2013-01-04,13:00:00,22.0,2013-01-04 13:00:00
341,210773,2013-01-04,13:15:00,21.4149990081787,2013-01-04 13:15:00
342,210774,2013-01-04,13:30:00,21.7799987792969,2013-01-04 13:30:00
343,210775,2013-01-04,13:45:00,19.3599987030029,2013-01-04 13:45:00
344,210776,2013-01-04,14:00:00,17.9750003814697,2013-01-04 14:00:00
345,210777,2013-01-04,14:15:00,18.1499996185303,2013-01-04 14:15:00
346,210778,2013-01-04,14:30:00,18.8174991607666,2013-01-04 14:30:00
347,210779,2013-01-04,14:45:00,17.9174995422363,2013-01-04 14:45:00
348,210780,2013-01-04,15:00:00,17.9825000762939,2013-01-04 15:00:00
349,210781,2013-01-04,15:15:00,17.6175003051758,2013-01-04 15:15:00
350,210782,2013-01-04,15:30:00,17.5900001525879,2013-01-04 15:30:00
351,210783,2013-01-04,15:45:00,17.8649997711182,2013-01-04 15:45:00
352,210784,2013-01-04,16:00:00,17.9300003051758,2013-01-04 16:00:00
353,210785,2013-01-04,16:15:00,17.6625003814697,2013-01-04 16:15:00
354,210786,2013-01-04,16:30:00,18.1924991607666,2013-01-04 16:30:00
355,210787,2013-01-04,16:45:00,17.2075004577637,2013-01-04 16:45:00
356,210788,2013-01-04,17:00:00,17.1700000762939,2013-01-04 17:00:00
357,210789,2013-01-04,17:15:00,17.1474990844727,2013-01-04 17:15:00
358,210790,2013-01-04,17:30:00,17.2049999237061,2013-01-04 17:30:00
